Carica papaya (Papaya), 110807260, phenylalanine ammonia-lyase, KO:K10775, EC:4.3.1.24, Carica papaya (Papaya), 110811208, phenylalanine ammonia-lyase 1, 
caffeoylshikimate esterase-like, KO:K18368, EC:3.1.1.-, Carica papaya (Papaya), 110806685, caffeoyl-CoA O-methyltransferase 2, KO:K00588, 
EC:2.1.1.104, Carica papaya (Papaya), 110823824, putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Carica papaya (Papaya), 
110809744, probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, Carica papaya (Papaya), 110824762, cinnamoyl-CoA reductase 1-like, 
KO:K09753, EC:1.2.1.44, Carica papaya (Papaya), 110818570, aldehyde dehydrogenase family 2 member C4, KO:K12355, EC:1.2.1.68, 
Carica papaya (Papaya), 110823164, caffeic acid 3-O-methyltransferase, KO:K13066, EC:2.1.1.68, Carica papaya (Papaya), 110810438, 
probable cinnamyl alcohol dehydrogenase 1, KO:K00083, EC:1.1.1.195, Carica papaya (Papaya), 110816554, LOW QUALITY PROTEIN: probable cinnamyl alcohol dehydrogenase 1, KO:K00083, 
EC:1.1.1.195, Carica papaya (Papaya), 110812924, probable mannitol dehydrogenase, KO:K00083, EC:1.1.1.195, Carica papaya (Papaya), 
110818179, probable cinnamyl alcohol dehydrogenase 6, KO:K00083, EC:1.1.1.195, Carica papaya (Papaya), 110807599, berberine bridge enzyme-like 15, 
KO:K22395, EC:1.1.1.195, Carica papaya (Papaya), 110808356, 1-Cys peroxiredoxin, KO:K11188, EC:1.11.1.7 1.11.1.27 3.1.1.-, 
Carica papaya (Papaya), 110807387, cationic peroxidase 1-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110824968, 
LOW QUALITY PROTEIN: peroxidase N1-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110818574, peroxidase 16-like, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110823681, peroxidase 67-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110820417, peroxidase 60-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110825831, peroxidase 41-like, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110824515, peroxidase 31-like, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110822291, peroxidase 51-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110822300, 
peroxidase 72, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110823282, peroxidase 5-like, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110807434, peroxidase 51-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110808512, peroxidase 9, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110809568, peroxidase E5-like, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110809572, peroxidase A2-like, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110810861, putative Peroxidase 48, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110819856, 
LOW QUALITY PROTEIN: peroxidase 24-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110815250, peroxidase 13, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110816218, LOW QUALITY PROTEIN: peroxidase 43-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110822511, peroxidase 64-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110813794, peroxidase 10, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110816874, putative Peroxidase 48, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110821264, LOW QUALITY PROTEIN: peroxidase 40, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110822359, 
peroxidase 10-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110809599, peroxidase E5-like, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110814649, peroxidase 11, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110821721, peroxidase 3-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110823792, peroxidase 4-like, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110807856, peroxidase 3-like, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110814472, peroxidase 17, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110819300, 
peroxidase 4-like isoform X1, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110821296, peroxidase 3-like, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110822397, peroxidase N1-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110822406, peroxidase N1-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110806770, peroxidase 27-like, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110807807, peroxidase 57, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110821807, peroxidase 2-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110821815, 
peroxidase 27-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110812706, peroxidase 25, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110806843, peroxidase 60, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110808625, peroxidase 47-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110813903, probable peroxidase 61, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110823021, peroxidase 66 isoform X1, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110808044, peroxidase 42, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110815151, 
peroxidase 12, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110816154, LOW QUALITY PROTEIN: peroxidase N1-like, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110816182, peroxidase N1-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110818213, peroxidase 64-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110819207, peroxidase P7, 
KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110821000, peroxidase 21, KO:K00430, EC:1.11.1.7, 
Carica papaya (Papaya), 110822016, peroxidase 19, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110825269, 
peroxidase 6, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 110813018, LOW QUALITY PROTEIN: peroxidase A2-like, KO:K00430, 
EC:1.11.1.7, Carica papaya (Papaya), 110811065, peroxidase 16-like, KO:K00430, EC:1.11.1.7, Carica papaya (Papaya), 
110807891, UDP-glycosyltransferase 72E1-like, KO:K12356, EC:2.4.1.111, Carica papaya (Papaya), 110807897, anthocyanidin 3-O-glucosyltransferase 5-like, 
KO:K12356, EC:2.4.1.111, Carica papaya (Papaya), 110824239, beta-glucosidase 40 isoform X1, KO:K01188, EC:3.2.1.21, 
Carica papaya (Papaya), 110812332, putative beta-glucosidase 41 isoform X1, KO:K01188, EC:3.2.1.21, Carica papaya (Papaya), 110810679, 
uncharacterized protein LOC110810679, KO:K05349, EC:3.2.1.21, Carica papaya (Papaya), 110810687, uncharacterized protein LOC110810687, KO:K05349, 
EC:3.2.1.21, Carica papaya (Papaya), 110814954, uncharacterized protein LOC110814954 isoform X1, KO:K05349, EC:3.2.1.21, Carica papaya (Papaya), 
110814955, uncharacterized protein LOC110814955, KO:K05349, EC:3.2.1.21, Carica papaya (Papaya), 110810026, uncharacterized protein LOC110810026, 
KO:K05349, EC:3.2.1.21, Carica papaya (Papaya), 110809763, beta-glucosidase 44-like, KO:K05350, EC:3.2.1.21, 
Carica papaya (Papaya), 110809755, beta-glucosidase 44-like, KO:K05350, EC:3.2.1.21, Carica papaya (Papaya), 110806748, 
beta-glucosidase 46, KO:K05350, EC:3.2.1.21, Carica papaya (Papaya), 110823124, beta-glucosidase 44-like isoform X1, KO:K05350, 
EC:3.2.1.21, Carica papaya (Papaya), 110809597, LOW QUALITY PROTEIN: feruloyl CoA ortho-hydroxylase 1-like, KO:K06892, EC:1.14.11.61, Carica papaya (Papaya), 
110806682, scopoletin glucosyltransferase-like, KO:K23260, EC:2.4.1.128, 
